#{"t_start": 1733087430.6528745, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
425.0,504,38897.136178
365.0,544,38900.83454
470.0,593,38904.82931
95.0,265,38906.641283
155.0,290,38908.595178
555.0,853,38914.327028
515.0,570,38918.191752
315.0,435,38921.156124
485.0,844,38926.807842
345.0,431,38929.685647
435.0,531,38933.252652
425.0,577,38937.120712
105.0,286,38939.072868
300.0,498,38942.423399
445.0,574,38946.2888
105.0,272,38948.112505
450.0,565,38951.876837
315.0,440,38954.832549
320.0,466,38957.983757
240.0,371,38960.45447
425.0,608,38964.535206
670.0,595,38968.538191
450.0,572,38972.36472
495.0,610,38976.46441
515.0,606,38980.518291
345.0,457,38983.590875
210.0,370,38986.094524
105.0,268,38987.909685
315.0,426,38990.768626
75.0,268,38992.585588
395.0,533,38996.144912
315.0,667,39000.585379
470.0,599,39004.601967
320.0,458,39007.68694
520.0,599,39011.682749
565.0,869,39017.509584
470.0,592,39021.466294
450.0,617,39025.596408
420.0,734,39030.485222
240.0,412,39033.249519
450.0,548,39036.934604
470.0,643,39041.253691
315.0,423,39044.10467
470.0,598,39048.099546
540.0,955,39054.482847
755.0,935,39060.749758
150.0,291,39062.717955
140.0,294,39064.696794
515.0,670,39069.198238
330.0,476,39072.409199
365.0,553,39076.137613
470.0,609,39080.228292
330.0,528,39083.78832
225.0,456,39086.856274
105.0,276,39088.709683
420.0,556,39092.462663
210.0,371,39094.997382
390.0,559,39098.798298
450.0,564,39102.611574
315.0,417,39105.413862
470.0,593,39109.437472
415.0,591,39113.435252
520.0,607,39117.534018
575.0,888,39123.508892
330.0,463,39126.649315
315.0,431,39129.576398
80.0,269,39131.391146
420.0,577,39135.307989
555.0,879,39141.242931
700.0,849,39146.997256
450.0,569,39150.833884
470.0,589,39154.789589
150.0,291,39156.772809
420.0,525,39160.32281
390.0,612,39164.47262
160.0,347,39166.831881
420.0,519,39170.364675
435.0,536,39173.988153
560.0,598,39178.02374
330.0,442,39181.039097
545.0,733,39185.987964
485.0,704,39190.735385
765.0,973,39197.254663
510.0,740,39202.185835
315.0,446,39205.177922
555.0,644,39209.493709
260.0,461,39212.576997
500.0,736,39217.519584
315.0,495,39220.853446
770.0,838,39226.451782
475.0,623,39230.628032
105.0,269,39232.45196
135.0,305,39234.50811
425.0,608,39238.609586
320.0,487,39241.905259
240.0,417,39244.728027
420.0,522,39248.257288
345.0,561,39252.045096
755.0,934,39258.337958
90.0,283,39260.235706
95.0,265,39262.035044
505.0,732,39266.97728
575.0,1010,39273.774338
470.0,590,39277.780711
140.0,291,39279.757077
135.0,273,39281.629903
390.0,626,39285.845366
315.0,476,39289.07778
450.0,641,39293.395101
135.0,279,39295.295238
425.0,569,39299.161823
435.0,547,39302.866467
450.0,520,39306.40296
595.0,869,39312.264877
510.0,836,39317.940814
525.0,585,39321.897898
450.0,529,39325.480995
95.0,266,39327.274427
570.0,844,39332.968849
390.0,620,39337.164597
95.0,263,39338.964462
315.0,486,39342.255631
240.0,431,39345.173041
470.0,619,39349.374587
185.0,380,39351.960038
315.0,567,39355.800374
390.0,542,39359.44728
345.0,439,39362.434733
330.0,423,39365.314128
425.0,564,39369.136193
425.0,582,39373.079912
385.0,841,39378.787531
285.0,545,39382.474396
420.0,523,39386.028636
500.0,593,39390.033315
470.0,587,39394.027927
390.0,741,39399.048345
435.0,507,39402.483219
520.0,671,39407.013051
560.0,874,39412.939274
470.0,588,39416.9297
420.0,603,39421.033143
500.0,611,39425.161809
470.0,574,39429.062638
315.0,438,39432.016175
185.0,368,39434.507434
120.0,290,39436.494044
215.0,412,39439.300071
630.0,646,39443.689096
100.0,265,39445.508171
320.0,484,39448.798112
560.0,823,39454.363365
315.0,696,39459.08344
425.0,558,39462.896825
315.0,477,39466.159311
285.0,539,39469.849579
330.0,464,39473.029596
95.0,263,39474.846898
315.0,478,39478.114327
215.0,354,39480.560909
490.0,645,39484.980074
530.0,661,39489.492563
435.0,575,39493.435571
345.0,424,39496.314975
210.0,373,39498.842554
485.0,713,39503.670263
110.0,268,39505.504033
135.0,282,39507.426062
420.0,513,39510.908892
395.0,562,39514.734802
495.0,647,39519.143509
485.0,598,39523.238818
75.0,283,39525.182194
615.0,931,39531.507308
420.0,520,39535.04346
330.0,540,39538.715092
285.0,640,39543.062827
450.0,583,39547.016344
260.0,413,39549.822716
210.0,417,39552.672307
210.0,410,39555.460156
580.0,916,39561.689655
290.0,498,39565.103964
635.0,677,39569.734365
320.0,523,39573.318911
120.0,265,39575.137978
90.0,290,39577.11361
120.0,266,39578.944166
95.0,258,39580.717608
320.0,567,39584.605894
420.0,519,39588.167876
450.0,588,39592.199759
425.0,517,39595.738243
315.0,425,39598.650121
195.0,377,39601.25841
390.0,599,39605.333146
120.0,299,39607.392437
525.0,593,39611.448024
485.0,655,39615.938198
105.0,268,39617.758806
395.0,665,39622.254674
315.0,465,39625.432619
390.0,550,39629.162001
525.0,587,39633.138757
80.0,264,39634.921648
390.0,602,39638.970013
345.0,511,39642.440758
320.0,475,39645.665671
485.0,611,39649.793314
530.0,611,39653.899767
635.0,581,39657.843959
505.0,599,39661.881505
455.0,661,39666.387367
630.0,642,39670.729071
520.0,597,39674.781697
585.0,798,39680.190363
315.0,520,39683.729127
495.0,588,39687.724103
565.0,806,39693.180478
420.0,692,39697.889311
315.0,430,39700.815864
345.0,577,39704.728918
450.0,580,39708.658568
130.0,331,39710.924407
495.0,731,39715.883219
285.0,449,39718.93382
260.0,447,39721.976039
450.0,598,39726.043983
320.0,507,39729.496819
155.0,295,39731.512323
450.0,573,39735.389573
330.0,439,39738.383903
105.0,257,39740.135436
210.0,399,39742.848592
315.0,504,39746.279968
210.0,352,39748.670629
470.0,603,39752.759728
135.0,278,39754.668207
315.0,479,39757.922553
185.0,398,39760.629404
330.0,703,39765.410334
420.0,518,39768.946808
585.0,863,39774.831052
730.0,591,39778.86899
345.0,512,39782.381604
105.0,286,39784.328463
470.0,604,39788.453916
580.0,856,39794.308108
215.0,370,39796.851835
315.0,501,39800.259378
470.0,568,39804.118894
565.0,604,39808.249918
470.0,603,39812.372388
755.0,1204,39820.587726
120.0,266,39822.406011
315.0,427,39825.346111
525.0,688,39830.052292
480.0,908,39836.264997
330.0,482,39839.584549
110.0,293,39841.590213
435.0,580,39845.559347
425.0,563,39849.42524
345.0,577,39853.363641
195.0,349,39855.75061
320.0,522,39859.337774
495.0,578,39863.280152
560.0,830,39868.930513
540.0,827,39874.550119
315.0,421,39877.44879
465.0,732,39882.439574
520.0,603,39886.531048
95.0,263,39888.32764
705.0,938,39894.749404
390.0,611,39898.879023
105.0,276,39900.770904
170.0,301,39902.846128
450.0,629,39907.126092
330.0,573,39911.045884
470.0,613,39915.229432
470.0,601,39919.353068
475.0,657,39923.828628
505.0,877,39929.785546
365.0,511,39933.281871
510.0,593,39937.332534
255.0,445,39940.383248
315.0,747,39945.492142
475.0,684,39950.148101
330.0,668,39954.70661
260.0,733,39959.703103
420.0,545,39963.440841
450.0,626,39967.700434
470.0,672,39972.285008
420.0,577,39976.214063
120.0,284,39978.160755
210.0,376,39980.733156
470.0,593,39984.785438
330.0,429,39987.717413
620.0,679,39992.36097
765.0,871,39998.258774
360.0,531,40001.898732
495.0,595,40005.970942
470.0,591,40010.019372
150.0,281,40011.939068
420.0,785,40017.285388
315.0,390,40019.972355
605.0,1034,40026.996359
515.0,639,40031.349677
240.0,399,40034.088661
425.0,585,40038.088432
555.0,844,40043.846663
525.0,643,40048.227124
135.0,271,40050.083652
315.0,491,40053.449478
140.0,305,40055.531659
420.0,607,40059.696262
315.0,423,40062.589481
500.0,671,40067.16309
95.0,285,40069.107542
510.0,940,40075.517627
485.0,675,40080.126764
365.0,588,40084.13883
80.0,270,40085.982395
425.0,536,40089.657814
560.0,623,40093.912777
185.0,394,40096.614254
670.0,748,40101.732037
240.0,457,40104.889888
495.0,573,40108.820829
450.0,629,40113.113821
555.0,805,40118.608711
140.0,275,40120.506578
420.0,558,40124.362901
420.0,490,40127.728964
555.0,834,40133.45581
535.0,645,40137.892254
315.0,432,40140.867751
330.0,509,40144.364355
420.0,485,40147.700398
420.0,487,40151.069384
660.0,702,40155.91202
595.0,803,40161.407767
500.0,655,40165.897232
330.0,437,40168.877968
470.0,582,40172.856357
525.0,1069,40180.133528
495.0,997,40186.91804
565.0,928,40193.252898
495.0,681,40197.896409
455.0,747,40202.96663
345.0,522,40206.545722
125.0,408,40209.335796
315.0,439,40212.340828
470.0,590,40216.359478
510.0,681,40221.000722
65.0,268,40222.842688
260.0,432,40225.80084
240.0,392,40228.481471
450.0,657,40232.991777
595.0,938,40239.369317
315.0,497,40242.750842
470.0,610,40246.927182
450.0,588,40250.961178
195.0,404,40253.723394
125.0,287,40255.694704
215.0,373,40258.244359
215.0,380,40260.856734
510.0,648,40265.295041
530.0,640,40269.681395
470.0,542,40273.38347
315.0,493,40276.778158
225.0,374,40279.336018
405.0,597,40283.411682
345.0,555,40287.213615
435.0,590,40291.254321
240.0,380,40293.858858
575.0,1011,40300.722682
315.0,576,40304.639971
420.0,702,40309.429204
605.0,1005,40316.216062
340.0,431,40319.175394
135.0,288,40321.135494
570.0,841,40326.786558
210.0,373,40329.311913
210.0,411,40332.093493
560.0,925,40338.333906
470.0,602,40342.461331
285.0,399,40345.208873
420.0,579,40349.134131
195.0,419,40351.969288
315.0,889,40357.958448
110.0,265,40359.776714
555.0,965,40366.240291
240.0,497,40369.586019
450.0,655,40374.016565
760.0,878,40379.965126
95.0,259,40381.750286
285.0,450,40384.8491
195.0,375,40387.405365
495.0,641,40391.762516
125.0,275,40393.607303
230.0,391,40396.263869
330.0,544,40399.954538
495.0,644,40404.312471
105.0,265,40406.110314
405.0,621,40410.320056
540.0,626,40414.549502
120.0,283,40416.475293
470.0,568,40420.334572
45.0,268,40422.152206
240.0,401,40424.871621
415.0,555,40428.663067
120.0,265,40430.474693
150.0,286,40432.438123
470.0,605,40436.556806
320.0,416,40439.382498
470.0,601,40443.463577
435.0,588,40447.4782
420.0,684,40452.101327
320.0,440,40455.069045
500.0,602,40459.145902
625.0,855,40464.91426
620.0,765,40470.102925
320.0,436,40473.062421
495.0,623,40477.268923
490.0,599,40481.347726
330.0,446,40484.376024
435.0,576,40488.263202
495.0,650,40492.654327
260.0,442,40495.658831
210.0,377,40498.208853
670.0,864,40504.065648
485.0,653,40508.490099
95.0,261,40510.263628
470.0,622,40514.491908
450.0,622,40518.700355
345.0,446,40521.75139
320.0,506,40525.179029
420.0,586,40529.177313
420.0,784,40534.490124
470.0,567,40538.332108
470.0,585,40542.333676
345.0,565,40546.195818
315.0,450,40549.293421
120.0,265,40551.105271
240.0,376,40553.685085
315.0,550,40557.431731
450.0,545,40561.160823
315.0,570,40565.05135
525.0,687,40569.750406
475.0,716,40574.63252
545.0,1073,40581.940149
210.0,419,40584.812072
485.0,731,40589.79497
195.0,355,40592.204307
580.0,1000,40599.001254
470.0,664,40603.521018
515.0,605,40607.649377
125.0,266,40609.463486
565.0,577,40613.39112
240.0,373,40615.961937
230.0,423,40618.845512
470.0,571,40622.757921
210.0,346,40625.128164
160.0,286,40627.084485
470.0,574,40631.025241
450.0,595,40635.070681
555.0,984,40641.793864
390.0,551,40645.553513
470.0,571,40649.451676
420.0,523,40653.028586
455.0,604,40657.145423
315.0,889,40663.223522
555.0,675,40667.822294
285.0,508,40671.305098
710.0,947,40677.731261
130.0,275,40679.616835
315.0,477,40682.87461
555.0,826,40688.519423
315.0,483,40691.8282
105.0,263,40693.627058
345.0,452,40696.723706
405.0,617,40700.960799
555.0,908,40707.183404
470.0,594,40711.223763
210.0,361,40713.691339
495.0,652,40718.14204
215.0,433,40721.112006
575.0,978,40727.768715
330.0,517,40731.305706
240.0,369,40733.851588
315.0,521,40737.407364
605.0,966,40743.976519
345.0,523,40747.540975
420.0,590,40751.581952
420.0,612,40755.772782
125.0,264,40757.586171
315.0,443,40760.585592
420.0,574,40764.510823
450.0,581,40768.471203
365.0,485,40771.775059
210.0,381,40774.39053
450.0,731,40779.351143
450.0,542,40783.053384
670.0,605,40787.18002
315.0,546,40790.932606
470.0,594,40794.98499
440.0,511,40798.480715
605.0,1121,40806.109882
560.0,865,40812.028374
455.0,597,40816.131933
425.0,509,40819.614732
135.0,288,40821.58445
450.0,591,40825.63678
470.0,596,40829.717412
500.0,647,40834.128357
480.0,651,40838.599619
315.0,503,40842.04424
125.0,277,40843.938174
345.0,515,40847.448073
420.0,613,40851.641129
470.0,687,40856.329013
315.0,488,40859.648128
535.0,662,40864.162652
555.0,700,40868.95483
110.0,261,40870.760228
180.0,405,40873.522201
155.0,336,40875.816601
470.0,584,40879.813401
215.0,419,40882.69956
590.0,857,40888.587652
525.0,622,40892.860596
580.0,560,40896.723347
545.0,840,40902.498514
595.0,833,40908.231796
150.0,294,40910.257652
470.0,607,40914.431115
575.0,681,40919.100556
210.0,415,40921.974094
450.0,597,40926.063621
120.0,264,40927.880617
555.0,737,40932.94632
525.0,640,40937.323558
470.0,588,40941.359219
435.0,582,40945.367067
420.0,532,40949.027752
695.0,562,40952.88558
605.0,970,40959.539639
255.0,428,40962.490649
580.0,918,40968.74651
470.0,590,40972.804206
395.0,556,40976.612615
210.0,395,40979.342202
420.0,569,40983.251109
610.0,1084,40990.682287
315.0,445,40993.739883
490.0,653,40998.220843
810.0,1214,41006.550257
345.0,464,41009.741513
480.0,669,41014.324156
330.0,518,41017.913029
540.0,642,41022.308529
540.0,957,41028.861613
530.0,643,41033.275771
210.0,344,41035.620969
600.0,927,41041.948658
600.0,978,41048.595813
485.0,644,41052.992717
435.0,545,41056.744138
330.0,576,41060.694871
135.0,282,41062.621011
505.0,945,41069.106158
480.0,588,41073.137123
465.0,617,41077.387794
285.0,425,41080.289413
510.0,987,41087.008042
525.0,587,41091.007132
565.0,725,41095.984069
320.0,464,41099.166427
230.0,379,41101.736323
315.0,581,41105.715356
455.0,796,41111.169088
345.0,516,41114.682714
395.0,589,41118.702799
455.0,631,41123.025986
540.0,821,41128.639665
320.0,440,41131.64188
425.0,537,41135.309326
575.0,968,41141.883435
185.0,371,41144.416718
90.0,272,41146.275766
320.0,410,41149.081285
550.0,775,41154.391578
570.0,886,41160.472424
315.0,510,41163.96343
470.0,572,41167.889787
705.0,1007,41174.765563
470.0,608,41178.938356
735.0,1182,41187.011268
785.0,907,41193.217181
140.0,291,41195.224898
580.0,1011,41202.139901
315.0,476,41205.382186
565.0,729,41210.362468
315.0,490,41213.691385
415.0,634,41218.017661
590.0,757,41223.184612
420.0,530,41226.80563
600.0,1074,41234.085977
580.0,994,41240.823859
555.0,897,41246.916102
755.0,804,41252.404433
405.0,597,41256.494008
555.0,863,41262.392821
560.0,803,41267.885403
470.0,596,41271.967075
530.0,1025,41278.94682
120.0,265,41280.752396
365.0,512,41284.255385
420.0,670,41288.806852
555.0,723,41293.70677
470.0,626,41297.982056
210.0,379,41300.570981
70.0,263,41302.355702
520.0,595,41306.401074
495.0,685,41311.053987
420.0,508,41314.532459
445.0,649,41318.98898
560.0,801,41324.461407
315.0,458,41327.600817
95.0,265,41329.441536
315.0,436,41332.440037
240.0,410,41335.240951
480.0,601,41339.326234
225.0,369,41341.841328
345.0,439,41344.819192
285.0,628,41349.078925
480.0,717,41353.96837
510.0,678,41358.576218
260.0,409,41361.364359
530.0,955,41367.85226
460.0,850,41373.644856
570.0,1047,41380.638124
530.0,818,41386.171358
555.0,645,41390.505044
470.0,640,41394.825958
500.0,635,41399.11006
150.0,283,41401.035219
495.0,638,41405.328811
495.0,637,41409.617776
420.0,577,41413.515041
540.0,643,41417.823378
470.0,658,41422.266106
555.0,928,41428.443677
265.0,448,41431.445736
595.0,848,41437.126398
495.0,562,41440.890207
140.0,289,41442.85853
240.0,442,41445.821772
255.0,422,41448.661806
135.0,274,41450.492021
95.0,266,41452.297815
560.0,774,41457.479302
95.0,268,41459.28035
330.0,493,41462.57602
195.0,383,41465.172747
105.0,267,41466.964616
150.0,281,41468.843962
315.0,417,41471.645264
380.0,571,41475.531873
90.0,266,41477.347558
105.0,264,41479.143188
315.0,529,41482.736284
420.0,583,41486.68888
440.0,777,41491.936505
105.0,273,41493.795852
605.0,922,41500.027348
495.0,599,41504.045241
320.0,442,41507.034003
240.0,452,41510.078404
320.0,613,41514.175272
435.0,542,41517.799382
470.0,599,41521.853556
930.0,1030,41528.858301
435.0,670,41533.37537
605.0,774,41538.550011
515.0,533,41542.130899
435.0,623,41546.314176
320.0,432,41549.222042
120.0,263,41550.989201
575.0,955,41557.354587
330.0,462,41560.476147
580.0,637,41564.737822
450.0,569,41568.540682
120.0,284,41570.448634
375.0,709,41575.225708
440.0,600,41579.255851
105.0,264,41581.035682
555.0,961,41587.455113
450.0,604,41591.518449
315.0,467,41594.673067
495.0,780,41599.918039
580.0,790,41605.225537
620.0,509,41608.653439
345.0,433,41611.579022
450.0,570,41615.403586
470.0,574,41619.268916
495.0,566,41623.062921
575.0,725,41627.931222
285.0,526,41631.486827
185.0,382,41634.053324
565.0,602,41638.106553
215.0,374,41640.623042
450.0,609,41644.754281
585.0,814,41650.203429
545.0,642,41654.541644
670.0,579,41658.408309
485.0,591,41662.405254
585.0,730,41667.331149
365.0,592,41671.315363
925.0,1017,41678.143585
545.0,686,41682.742915
450.0,554,41686.483277
595.0,772,41691.658665
330.0,515,41695.146857
470.0,592,41699.117711
570.0,676,41703.645231
530.0,570,41707.475386
470.0,570,41711.315011
240.0,420,41714.139315
670.0,583,41718.057554
470.0,642,41722.382564
465.0,620,41726.558593
345.0,470,41729.711048
495.0,565,41733.528006
440.0,602,41737.580443
450.0,547,41741.284667
470.0,616,41745.466356
415.0,538,41749.091021
420.0,544,41752.776514
240.0,432,41755.712306
450.0,593,41759.737356
320.0,501,41763.1034
450.0,498,41766.447567
370.0,643,41770.781677
735.0,1023,41777.673712
450.0,581,41781.573058
210.0,384,41784.167178
315.0,488,41787.478347
210.0,463,41790.622371
400.0,519,41794.138409
420.0,581,41798.062526
420.0,491,41801.368443
570.0,747,41806.39167
755.0,1041,41813.419499
545.0,624,41817.601986
155.0,291,41819.555346
450.0,599,41823.610289
470.0,585,41827.561389
555.0,620,41831.7536
470.0,588,41835.718072
450.0,504,41839.122827
470.0,579,41843.01516
555.0,660,41847.456683
555.0,628,41851.684511
570.0,740,41856.639164
555.0,638,41860.924548
525.0,645,41865.236717
580.0,772,41870.416766
570.0,833,41875.987139
555.0,827,41881.541226
470.0,584,41885.490388
95.0,260,41887.255809
420.0,577,41891.139372
365.0,527,41894.709062
95.0,264,41896.501281
345.0,416,41899.325104
580.0,888,41905.327117
285.0,454,41908.402028
600.0,906,41914.485023
175.0,289,41916.423912
370.0,558,41920.207575
680.0,938,41926.48874
345.0,447,41929.513423
440.0,660,41933.981259
140.0,272,41935.81959
320.0,525,41939.340379
800.0,945,41945.676702
285.0,444,41948.688832
470.0,643,41953.039599
330.0,481,41956.283625
560.0,693,41960.989813
470.0,596,41965.01046
585.0,786,41970.295947
425.0,579,41974.210685
315.0,425,41977.095723
840.0,1189,41985.079777
755.0,920,41991.300054
600.0,886,41997.297228
575.0,646,42001.667094
580.0,624,42005.917514
575.0,711,42010.745422
320.0,523,42014.296703
450.0,505,42017.725101
500.0,598,42021.7743
330.0,427,42024.65856
425.0,500,42028.04864
345.0,485,42031.340892
555.0,652,42035.765999
575.0,743,42040.796243
95.0,263,42042.590528
55.0,267,42044.41362
620.0,660,42048.910624
575.0,1200,42057.023693
420.0,502,42060.424475
565.0,655,42064.866102
415.0,928,42071.151159
545.0,631,42075.442151
315.0,513,42078.910993
600.0,1064,42086.099537
90.0,264,42087.900449
450.0,596,42091.939168
125.0,286,42093.894845
560.0,632,42098.179237
555.0,827,42103.78148
135.0,280,42105.683752
315.0,525,42109.289632
330.0,554,42113.048346
555.0,1094,42120.486877
425.0,558,42124.292507
450.0,590,42128.311341
315.0,429,42131.233095
555.0,791,42136.612975
495.0,565,42140.39192
320.0,487,42143.663195
545.0,649,42148.005106
650.0,594,42151.978879
465.0,661,42156.403638
105.0,274,42158.249539
495.0,640,42162.5602
325.0,517,42166.037639
260.0,398,42168.719106
230.0,399,42171.414321
525.0,596,42175.417351
315.0,472,42178.613285
570.0,616,42182.763776
555.0,739,42187.710233
425.0,568,42191.551557
565.0,666,42196.07715
315.0,438,42199.014923
580.0,619,42203.225019
755.0,992,42209.905994
435.0,594,42213.944817
435.0,611,42218.081172
95.0,267,42219.890842
370.0,605,42223.970063
570.0,773,42229.198392
135.0,288,42231.155539
755.0,934,42237.448859
585.0,873,42243.349941
345.0,534,42246.99712
540.0,581,42250.909961
470.0,574,42254.790543
320.0,420,42257.63807
510.0,584,42261.61222
605.0,1041,42268.661846
500.0,591,42272.680581
520.0,600,42276.758277
580.0,874,42282.669407
540.0,684,42287.322944
555.0,645,42291.692654
450.0,600,42295.769356
435.0,518,42299.319629
50.0,251,42301.037542
450.0,643,42305.396148
155.0,339,42307.714035
495.0,676,42312.33425
435.0,584,42316.310753
420.0,513,42319.759139
575.0,1084,42327.018109
450.0,595,42331.049863
390.0,570,42334.910161
655.0,872,42340.727708
530.0,678,42345.248311
125.0,277,42347.09673
420.0,504,42350.487271
420.0,501,42353.874712
420.0,621,42358.053075
425.0,533,42361.617369
365.0,460,42364.711234
450.0,590,42368.696937
315.0,482,42371.933671
315.0,484,42375.198816
575.0,733,42380.120603
535.0,799,42385.468845
210.0,380,42388.027886
545.0,667,42392.489104
470.0,586,42396.426913
135.0,274,42398.293032
570.0,1016,42405.102401
575.0,793,42410.415509
215.0,371,42412.910071
470.0,584,42416.83877
580.0,697,42421.495933
420.0,517,42424.952728
350.0,508,42428.354849
330.0,478,42431.592673
515.0,618,42435.740123
420.0,527,42439.302404
345.0,431,42442.216767
435.0,583,42446.142767
210.0,412,42448.922974
345.0,433,42451.827182
470.0,592,42455.793751
435.0,612,42459.921265
540.0,714,42464.705706
390.0,612,42468.804948
495.0,583,42472.732449
230.0,389,42475.335929
120.0,265,42477.124285
555.0,709,42481.872748
365.0,497,42485.211882
320.0,487,42488.50645
525.0,613,42492.604598
315.0,499,42495.951542
505.0,577,42499.857246
570.0,766,42505.052845
390.0,565,42508.873227
555.0,621,42513.079724
640.0,599,42517.121328
200.0,428,42520.026509
440.0,511,42523.508086
585.0,951,42529.901487
575.0,848,42535.621696
140.0,272,42537.460797
540.0,890,42543.465179
365.0,616,42547.638917
575.0,758,42552.738233
365.0,579,42556.679182
390.0,550,42560.403977
420.0,532,42563.983888
540.0,618,42568.119807
580.0,1015,42574.964782
555.0,650,42579.329436
575.0,853,42585.077176
555.0,780,42590.306681
390.0,542,42593.954108
390.0,576,42597.840699
805.0,1027,42604.687021
315.0,418,42607.469377
345.0,479,42610.663527
405.0,574,42614.528279
330.0,460,42617.612151
595.0,807,42623.012047
560.0,702,42627.720996
420.0,534,42631.276742
650.0,559,42635.008451
420.0,530,42638.56332
315.0,448,42641.569521
565.0,717,42646.334713
420.0,510,42649.757654
315.0,517,42653.232661
450.0,606,42657.274194
435.0,515,42660.71482
470.0,589,42664.639791
495.0,669,42669.111701
210.0,342,42671.436049
525.0,646,42675.782131
530.0,925,42682.03715
525.0,631,42686.264762
420.0,723,42691.139741
345.0,515,42694.607512
495.0,673,42699.133609
550.0,622,42703.316033
420.0,530,42706.864861
80.0,252,42708.557985
435.0,634,42712.809737
450.0,545,42716.472461
575.0,853,42722.172319
330.0,445,42725.165645
420.0,530,42728.757114
210.0,393,42731.398078
755.0,961,42737.845088
500.0,567,42741.677304
420.0,564,42745.482914
330.0,447,42748.50087
570.0,791,42753.806063
120.0,265,42755.580519
395.0,566,42759.380919
450.0,600,42763.410103
315.0,750,42768.452226
355.0,477,42771.634788
575.0,785,42776.840808
435.0,552,42780.52514
315.0,432,42783.411336
555.0,798,42788.735256
425.0,610,42792.785914
330.0,466,42795.908135
320.0,432,42798.785273
525.0,875,42804.635743
315.0,416,42807.421397
555.0,817,42812.841022
450.0,581,42816.702612
450.0,526,42820.207432
450.0,583,42824.088931
315.0,430,42827.001795
210.0,399,42829.718962
315.0,423,42832.569288
450.0,528,42836.145262
605.0,893,42842.18098
315.0,444,42845.182469
495.0,631,42849.437168
450.0,637,42853.74811
500.0,585,42857.705378
470.0,645,42862.072044
470.0,604,42866.151611
540.0,653,42870.566971
435.0,547,42874.272941
580.0,952,42880.702447
450.0,587,42884.607177
425.0,517,42888.044371
120.0,285,42889.949408
450.0,588,42893.865278
455.0,595,42897.847097
390.0,560,42901.592729
420.0,530,42905.153704
470.0,591,42909.092087
320.0,429,42911.980663
525.0,597,42915.965587
435.0,535,42919.541447
435.0,556,42923.275818
435.0,545,42926.962948
565.0,879,42932.892621
500.0,676,42937.452843
580.0,861,42943.244283
530.0,694,42947.890684
405.0,617,42952.059217
260.0,459,42955.144967
560.0,660,42959.604356
550.0,674,42964.1213
450.0,587,42968.041766
585.0,1127,42975.52992
495.0,631,42979.782859
425.0,496,42983.123309
575.0,1100,42990.497474
420.0,527,42994.034823
525.0,586,42997.947333
585.0,815,43003.383253
120.0,263,43005.141032
435.0,582,43009.024752
560.0,711,43013.761761
530.0,589,43017.673634
420.0,495,43020.984159
320.0,501,43024.314712
575.0,749,43029.332285
345.0,445,43032.31127
555.0,1117,43039.814431
575.0,785,43045.081793
395.0,615,43049.224871
450.0,594,43053.217907
315.0,532,43056.7993
560.0,1045,43063.851707
580.0,840,43069.531361
315.0,462,43072.670408
470.0,552,43076.405331
470.0,580,43080.324237
570.0,950,43086.682756
335.0,564,43090.460661
120.0,285,43092.35422
330.0,455,43095.416103
695.0,601,43099.43348
600.0,794,43104.731339
315.0,422,43107.566199
570.0,862,43113.356992
470.0,574,43117.200113
575.0,816,43122.679341
570.0,701,43127.357466
600.0,826,43132.891289
500.0,669,43137.354555
495.0,570,43141.167736
330.0,451,43144.162427
420.0,584,43148.084552
230.0,344,43150.399518
600.0,760,43155.462612
470.0,605,43159.508765
320.0,429,43162.387951
435.0,580,43166.262774
330.0,421,43169.081634
480.0,582,43172.997567
420.0,516,43176.483155
125.0,273,43178.312792
575.0,912,43184.44196
585.0,771,43189.657457
565.0,808,43195.115402
600.0,1029,43202.012708
320.0,504,43205.423334
145.0,283,43207.342261
320.0,451,43210.359664
450.0,702,43215.089116
470.0,659,43219.529047
705.0,940,43225.789736
575.0,826,43231.31381
210.0,405,43234.02895
555.0,838,43239.633929
435.0,587,43243.560529
465.0,583,43247.43591
420.0,519,43250.899203
525.0,656,43255.264745
495.0,627,43259.459473
670.0,600,43263.480385
345.0,455,43266.540956
570.0,637,43270.797379
605.0,856,43276.476446
395.0,543,43280.108469
510.0,823,43285.586651
650.0,643,43289.898409
435.0,566,43293.708832
560.0,826,43299.21942
585.0,836,43304.807704
420.0,532,43308.36623
465.0,648,43312.673363
420.0,593,43316.62346
440.0,540,43320.223352
515.0,990,43326.828291
515.0,523,43330.321826
695.0,971,43336.800905
575.0,841,43342.534584
470.0,596,43346.610652
240.0,385,43349.242393
390.0,557,43353.033942
425.0,556,43356.835028
345.0,587,43360.865975
735.0,1273,43369.529602
395.0,652,43373.911322
525.0,652,43378.373051
570.0,837,43384.070603
470.0,647,43388.505827
570.0,862,43394.371932
405.0,638,43398.725123
545.0,666,43403.273023
550.0,645,43407.677704
555.0,830,43413.314525
125.0,273,43415.198066
315.0,426,43418.104295
285.0,439,43421.123931
560.0,583,43425.110287
195.0,358,43427.557502
530.0,789,43432.950422
320.0,438,43435.95605
450.0,595,43440.026936
450.0,584,43444.018097
425.0,571,43447.904129
450.0,567,43451.774174
320.0,546,43455.511636
420.0,570,43459.388916
120.0,288,43461.364045
425.0,533,43465.001828
730.0,826,43470.643626
570.0,646,43475.049237
695.0,596,43479.15451
