#{"t_start": 1733286343.4925592, "env_id": "Pusher-v5"}
r,l,t
-26.179069,100,842.054918
-26.411078,100,842.101837
-29.837615,100,842.149528
-25.259607,100,842.195651
-31.606543,100,842.244223
-30.831226,100,842.28912
-23.424597,100,842.335845
-26.983008,100,842.380888
-34.385761,100,842.429245
-23.362285,100,842.47875
-22.962864,100,842.531582
-27.342671,100,842.579845
-28.287258,100,842.629264
-29.771996,100,842.677003
-21.085643,100,842.7243
-33.694232,100,843.306566
-30.541017,100,843.352877
-30.756702,100,843.39755
-24.575673,100,843.443099
-23.344529,100,843.487694
-24.137919,100,843.532096
-30.603269,100,843.58091
-38.35961,100,843.627641
-28.709191,100,843.676351
-22.893815,100,843.723507
-33.946126,100,843.771667
-31.102872,100,843.818025
-30.891375,100,843.866282
-30.043305,100,843.912173
-25.038954,100,843.961976
-36.993992,100,844.009825
-31.562416,100,844.05891
-29.004148,100,844.107373
-21.824643,100,844.155819
-30.302109,100,844.205133
-24.97171,100,844.254196
-24.763019,100,844.824142
-30.572865,100,844.870314
-29.464267,100,844.915125
-40.148502,100,844.960659
-27.95818,100,845.005166
-30.968899,100,845.049942
-22.60086,100,845.09587
-22.764402,100,845.140177
-30.504041,100,845.186364
-30.055677,100,845.230738
-33.463656,100,845.276743
-23.038653,100,845.321301
-23.010838,100,845.367356
-32.134769,100,845.411299
-30.888169,100,845.455864
-24.574829,100,845.502024
-38.781521,100,845.546817
-27.383723,100,845.592885
-22.848348,100,845.637495
-31.227202,100,845.684021
-21.656808,100,846.261178
-23.363354,100,846.310225
-25.99214,100,846.355595
-27.572736,100,846.402162
-23.597315,100,846.448927
-24.456872,100,846.496636
-25.35103,100,846.543201
-28.270048,100,846.591625
-34.054545,100,846.63889
-23.929915,100,846.687195
-32.873454,100,846.734957
-26.057774,100,846.781976
-23.918556,100,846.831006
-28.516255,100,846.878428
-31.579958,100,846.926988
-26.684775,100,846.974429
-23.318215,100,847.022275
-26.484715,100,847.069097
-29.339648,100,847.117391
-30.064515,100,847.16435
-29.1398,100,847.212708
-24.466463,100,847.781384
-34.364944,100,847.829844
-27.020275,100,847.877198
-30.270991,100,847.92694
-34.092349,100,847.974983
-26.245533,100,848.023822
-38.970308,100,848.071076
-24.755556,100,848.119041
-38.683172,100,848.166307
-31.461294,100,848.214428
-34.224393,100,848.261962
-30.326778,100,848.310713
-32.688056,100,848.35616
-25.747517,100,848.400712
-24.647417,100,848.447408
-27.407781,100,848.492349
-32.813832,100,848.538864
-30.603403,100,848.583702
-34.669422,100,848.62973
-26.508551,100,848.674402
-35.221254,100,849.25629
-23.353808,100,849.304381
-30.581294,100,849.354309
-31.470519,100,849.402438
-40.470773,100,849.451763
-27.417147,100,849.499095
-27.20139,100,849.548903
-25.404967,100,849.600852
-28.369789,100,849.652567
-27.16707,100,849.700284
-32.044881,100,849.749331
-28.962029,100,849.797388
-33.483023,100,849.846538
-28.137678,100,849.894535
-27.197296,100,849.944864
-26.16457,100,849.993171
-26.613903,100,850.042396
-27.428092,100,850.089746
-28.492827,100,850.139219
-23.54767,100,850.183809
-26.506949,100,850.228584
-23.124253,100,850.813958
-27.022814,100,850.859952
-40.818612,100,850.907179
-27.701346,100,850.955633
-39.617246,100,851.000584
-27.964107,100,851.045067
-32.925193,100,851.091723
-23.287551,100,851.136206
-28.07208,100,851.182544
-33.563124,100,851.226001
-25.378175,100,851.271654
-27.975216,100,851.31645
-42.006223,100,851.362932
-26.963361,100,851.407306
-22.270837,100,851.451337
-26.768194,100,851.497199
-35.027819,100,851.542065
-24.96529,100,851.588557
-32.069567,100,851.633362
-23.580468,100,851.678504
-28.560216,100,852.232066
-27.946615,100,852.278314
-25.565334,100,852.323159
-23.69501,100,852.36869
-26.818393,100,852.415139
-48.759253,100,852.459537
-32.969719,100,852.505426
-34.032237,100,852.550399
-25.78594,100,852.596538
-24.446137,100,852.641182
-29.260395,100,852.687484
-25.432003,100,852.731748
-25.107098,100,852.776121
-30.616292,100,852.822255
-29.856708,100,852.866835
-22.365969,100,852.912464
-26.781781,100,852.956898
-34.261848,100,853.002518
-23.537562,100,853.046793
-26.965279,100,853.09287
-30.123758,100,853.644382
-30.585208,100,853.689568
-35.408008,100,853.735761
-25.961234,100,853.780029
-29.205962,100,853.825677
-26.238049,100,853.870431
-22.89847,100,853.916656
-24.963874,100,853.960925
-35.290241,100,854.006975
-31.867082,100,854.051486
-23.451798,100,854.095613
-30.715296,100,854.144603
-33.283516,100,854.191947
-34.982595,100,854.23852
-28.275162,100,854.283219
-27.031099,100,854.329262
-24.13052,100,854.373188
-22.94041,100,854.419194
-30.130382,100,854.466859
-23.575105,100,854.51513
-24.610777,100,854.560007
-33.679251,100,855.133985
-29.142586,100,855.179744
-25.743452,100,855.226635
-29.000365,100,855.272253
-24.700016,100,855.319253
-31.54889,100,855.364769
-24.06028,100,855.409797
-36.525759,100,855.456608
-29.547461,100,855.501404
-27.713663,100,855.547949
-23.29656,100,855.592835
-27.378256,100,855.639785
-27.967759,100,855.684874
-30.312259,100,855.731201
-26.867018,100,855.775738
-24.624487,100,855.820065
-32.416363,100,855.869997
-28.161206,100,855.91796
-32.433741,100,855.967881
-23.908081,100,856.0156
-24.365155,100,856.577822
-22.59948,100,856.625665
-33.560836,100,856.675949
-28.42265,100,856.723611
-27.196082,100,856.771924
-25.355375,100,856.819382
-31.823959,100,856.86711
-24.332542,100,856.912093
-28.69852,100,856.959942
-35.131492,100,857.005719
-29.749632,100,857.052875
-27.094557,100,857.099879
-29.4723,100,857.148731
-29.581875,100,857.196441
-27.53412,100,857.244086
-30.916625,100,857.293402
-26.602408,100,857.337961
-28.894252,100,857.386247
-22.390565,100,857.431338
-30.133916,100,857.479316
-42.424812,100,857.526382
-24.498766,100,858.099671
-23.336649,100,858.145536
-22.459899,100,858.193116
-35.034821,100,858.238911
-22.550797,100,858.285631
-32.150974,100,858.330567
-26.243483,100,858.376734
-26.2584,100,858.421846
-33.175506,100,858.467082
-21.387883,100,858.513742
-36.087238,100,858.558918
-25.385374,100,858.605566
-23.548502,100,858.650811
-28.461459,100,858.700131
-26.143715,100,858.747978
-31.422902,100,858.796606
-30.225305,100,858.844074
-24.957588,100,858.89189
-24.367481,100,858.939003
-30.476282,100,858.987176
-30.110716,100,859.55607
-36.030717,100,859.604805
-34.356462,100,859.650096
-32.456559,100,859.696807
-31.939065,100,859.741523
-27.449577,100,859.785792
-29.956426,100,859.832126
-42.176271,100,859.875669
-28.104234,100,859.922734
-35.135149,100,859.967844
-28.375243,100,860.013557
-23.781437,100,860.057605
-33.310466,100,860.103375
-24.53455,100,860.147695
-33.705999,100,860.193269
-26.706508,100,860.239606
-33.395,100,860.283657
-23.283354,100,860.330289
-31.144571,100,860.374136
-31.131354,100,860.420371
-32.771176,100,860.464181
-24.481975,100,861.081408
-30.870461,100,861.131307
-26.920722,100,861.177662
-23.024229,100,861.224783
-40.471331,100,861.272505
-24.323547,100,861.320118
-24.387081,100,861.365835
-43.348515,100,861.41231
-24.408657,100,861.459019
-27.46742,100,861.503877
-23.239752,100,861.551762
-37.374203,100,861.598639
-23.709509,100,861.647197
-27.031832,100,861.693011
-24.988713,100,861.739499
-30.912721,100,861.784775
-23.96822,100,861.831073
-22.583781,100,861.876183
-37.780244,100,861.921396
-26.558778,100,861.968726
-28.931884,100,862.526521
-25.087335,100,862.574668
-22.158856,100,862.622286
-22.27406,100,862.672251
-38.302213,100,862.720195
-31.409998,100,862.769717
-28.041499,100,862.817092
-22.583185,100,862.86618
-29.003946,100,862.913636
-25.008618,100,862.962631
-33.469509,100,863.010771
-31.061776,100,863.059369
-26.625333,100,863.106892
-28.757592,100,863.154723
-39.580894,100,863.199924
-30.369661,100,863.246135
-26.009835,100,863.291567
-22.635163,100,863.33641
-27.074106,100,863.382906
-25.878701,100,863.428372
-28.008476,100,863.474946
-24.708261,100,864.061859
-36.265062,100,864.110408
-25.040668,100,864.159283
-29.695507,100,864.207323
-36.215918,100,864.254337
-39.544622,100,864.304008
-29.020579,100,864.351162
-30.339576,100,864.400532
-32.913008,100,864.448304
-24.209773,100,864.497311
-30.74458,100,864.544537
-27.7193,100,864.595171
-22.463369,100,864.643451
-33.499037,100,864.692715
-30.656351,100,864.740127
-23.46433,100,864.788482
-35.118599,100,864.836069
-30.888366,100,864.884907
-41.104576,100,864.931478
-24.081636,100,864.978482
-24.754578,100,865.583882
-28.706676,100,865.630548
-42.319018,100,865.677794
-29.636148,100,865.725335
-27.732021,100,865.772285
-29.216067,100,865.821627
-38.825926,100,865.86883
-30.874016,100,865.918524
-28.396705,100,865.966469
-32.679558,100,866.01527
-28.764866,100,866.060925
-44.704714,100,866.108907
-27.66564,100,866.153874
-26.285219,100,866.202672
-21.866699,100,866.2478
-31.078029,100,866.296856
-27.091634,100,866.344431
-32.2326,100,866.392149
-29.655238,100,866.441209
-21.788234,100,866.486205
-33.661918,100,866.533524
-28.515389,100,867.119346
-36.029084,100,867.165381
-27.981027,100,867.212728
-26.898825,100,867.258031
-35.53863,100,867.303882
-37.372039,100,867.351324
-25.731046,100,867.39684
-34.195144,100,867.443921
-41.389932,100,867.489061
-24.079482,100,867.536007
-29.156068,100,867.581441
-27.067855,100,867.628431
-27.56091,100,867.673057
-34.245196,100,867.719632
-28.514941,100,867.7649
-23.151434,100,867.809555
-21.461303,100,867.856081
-23.206785,100,867.900943
-34.863948,100,867.948247
-31.155853,100,867.993464
-21.899453,100,868.566392
-25.420876,100,868.612601
-27.309975,100,868.660079
-28.203143,100,868.70525
-23.098711,100,868.753482
-38.060318,100,868.800212
-28.854447,100,868.848585
-25.924127,100,868.895107
-26.322866,100,868.943328
-29.717181,100,868.990211
-28.037406,100,869.037072
-29.482896,100,869.083006
-29.85848,100,869.127754
-33.478268,100,869.175544
-32.397863,100,869.221409
-25.29281,100,869.268443
-23.522334,100,869.313654
-25.776972,100,869.360331
-31.724764,100,869.406176
-22.452888,100,869.452733
-28.026203,100,869.497972
-30.263178,100,870.078772
-25.631629,100,870.126475
-29.119279,100,870.176466
-21.887298,100,870.224235
-29.593836,100,870.273612
-30.608202,100,870.321369
-29.58565,100,870.370456
-29.804652,100,870.418449
-26.552288,100,870.467098
-31.638964,100,870.515095
-36.10401,100,870.565145
-27.894896,100,870.613629
-30.641434,100,870.663296
-25.149301,100,870.711179
-25.305789,100,870.758727
-21.767279,100,870.80796
-22.601096,100,870.85478
-22.668514,100,870.903207
-23.987365,100,870.948073
-23.484922,100,870.995042
-25.179304,100,871.565078
-30.969725,100,871.612755
-23.282645,100,871.658496
-23.487531,100,871.705706
-32.156213,100,871.751406
-23.495415,100,871.798076
-33.003833,100,871.843292
-31.197227,100,871.890352
-27.30104,100,871.935323
-36.44681,100,871.979875
-30.181059,100,872.027253
-25.820651,100,872.072082
-31.129907,100,872.11935
-39.616208,100,872.164312
-26.280456,100,872.211028
-32.169433,100,872.256355
-23.619216,100,872.303435
-40.607798,100,872.348498
-32.017889,100,872.395554
-22.160677,100,872.440321
-26.233246,100,872.484992
-34.855225,100,873.050465
-29.0283,100,873.096587
-23.479827,100,873.144358
-24.210259,100,873.190056
-28.456125,100,873.237453
-35.226435,100,873.282557
-24.462212,100,873.330744
-32.529896,100,873.376514
-28.053875,100,873.424027
-41.911079,100,873.469216
-41.17645,100,873.516709
-34.59125,100,873.562282
-24.244583,100,873.609086
-34.908834,100,873.655375
-21.966969,100,873.700496
-20.823957,100,873.747599
-25.801205,100,873.792972
-39.095908,100,873.840346
-31.499153,100,873.885676
-34.435644,100,873.933049
-26.44696,100,874.494427
-24.031689,100,874.542445
-26.619323,100,874.588599
-23.485603,100,874.636754
-35.492027,100,874.682589
-21.008788,100,874.730166
-29.470351,100,874.776109
-24.989042,100,874.821694
-29.724079,100,874.869688
-26.007451,100,874.915206
-24.176969,100,874.962709
-23.28861,100,875.008024
-23.964037,100,875.055814
-30.371464,100,875.101713
-24.956169,100,875.14957
-24.384637,100,875.195519
-33.237736,100,875.24306
-29.570394,100,875.289116
-26.099848,100,875.336557
-25.796226,100,875.382581
-34.754744,100,875.427965
-22.323133,100,876.023256
-22.565741,100,876.073097
-28.135456,100,876.121158
-24.011304,100,876.170954
-25.667136,100,876.218683
-34.432084,100,876.267812
-28.864311,100,876.315893
-31.349477,100,876.364918
-30.091576,100,876.412872
-25.659905,100,876.461538
-31.311603,100,876.509743
-27.509875,100,876.558421
-36.290366,100,876.607056
-27.095036,100,876.655898
-21.852464,100,876.703835
-31.800049,100,876.751415
-28.489037,100,876.801111
-28.951768,100,876.848266
-24.801718,100,876.897416
-34.900918,100,876.946372
-36.074034,100,877.530676
-39.647982,100,877.580717
-32.496801,100,877.629076
-29.77849,100,877.678109
-24.158217,100,877.725821
-32.451318,100,877.774633
-34.339666,100,877.823143
-22.820344,100,877.870494
-20.59355,100,877.920104
-24.16104,100,877.967514
-22.312835,100,878.017508
-27.369213,100,878.064689
-38.897921,100,878.113998
-24.948744,100,878.161334
-35.185698,100,878.211197
-31.643485,100,878.258762
-41.537042,100,878.308086
-23.726449,100,878.35541
-24.111808,100,878.405216
-36.823219,100,878.453082
-41.007728,100,878.502632
-26.046674,100,879.063972
-21.512651,100,879.111745
-20.543682,100,879.158079
-23.990089,100,879.207504
-31.760223,100,879.254693
-35.268524,100,879.303747
-28.700765,100,879.351445
-28.945525,100,879.400932
-33.778499,100,879.449198
-28.660855,100,879.49901
-21.332384,100,879.547059
-25.347978,100,879.594587
-25.542005,100,879.642552
-29.590367,100,879.689881
-25.834131,100,879.73747
-37.270608,100,879.782422
-35.267042,100,879.829756
-27.18914,100,879.874842
-22.059056,100,879.921636
-27.251903,100,879.968827
-40.934575,100,880.555589
-28.338695,100,880.601768
-31.211865,100,880.649833
-27.14622,100,880.695097
-29.354702,100,880.742889
-39.553643,100,880.788131
-32.146061,100,880.835815
-37.436857,100,880.881879
-31.714548,100,880.929688
-40.953015,100,880.975123
-39.612597,100,881.022518
-28.008911,100,881.068874
-23.022812,100,881.114355
-29.201478,100,881.162429
-32.631798,100,881.208302
-24.992529,100,881.255847
-27.192946,100,881.301219
-22.801128,100,881.34888
-26.771532,100,881.394247
-23.357461,100,881.446105
-30.864859,100,881.49213
-29.427036,100,882.073725
-30.064804,100,882.123788
-38.700037,100,882.175572
-29.277287,100,882.224566
-29.712183,100,882.275982
-26.538385,100,882.324657
-29.7869,100,882.373195
-29.965256,100,882.419901
-26.976079,100,882.467936
-22.850583,100,882.514191
-33.406306,100,882.562654
-26.474715,100,882.608924
-25.278963,100,882.656288
-31.8341,100,882.701888
-21.905768,100,882.748789
-22.4606,100,882.798104
-29.744262,100,882.846212
-31.542206,100,882.897339
-30.26311,100,882.946843
-23.934777,100,882.998549
-37.704713,100,883.592323
-21.885475,100,883.641674
-30.619583,100,883.691489
-21.557215,100,883.740603
-31.524518,100,883.79167
-21.331936,100,883.840558
-23.355811,100,883.89119
-31.243956,100,883.939734
-28.49742,100,883.990798
-35.311015,100,884.039868
-32.584532,100,884.090982
-23.398472,100,884.140027
-30.643032,100,884.190572
-28.089621,100,884.239285
-26.362848,100,884.28868
-25.277278,100,884.334402
-30.992842,100,884.38176
-35.524728,100,884.42821
-33.689626,100,884.476207
-21.074974,100,884.522732
-22.234632,100,884.569362
-29.169454,100,885.14881
-23.008588,100,885.196625
-22.925673,100,885.243007
-31.611986,100,885.289376
-31.747202,100,885.337471
-34.110047,100,885.383796
-35.252918,100,885.432145
-29.736004,100,885.478895
-31.480619,100,885.527061
-29.688846,100,885.573451
-29.868216,100,885.621477
-26.679186,100,885.667935
-25.591298,100,885.715097
-24.738373,100,885.761156
-22.593797,100,885.808161
-30.486815,100,885.854316
-23.894853,100,885.899634
-31.625907,100,885.947387
-27.002181,100,885.993969
-31.393738,100,886.04381
-23.847787,100,886.610813
-23.796649,100,886.659242
-27.869527,100,886.705468
-24.375652,100,886.752918
-27.87028,100,886.79937
-31.296729,100,886.847243
-50.107666,100,886.893225
-24.750763,100,886.940632
-21.244046,100,886.987369
-24.041511,100,887.035136
-35.204064,100,887.081737
-32.340657,100,887.128944
-27.469151,100,887.175731
-26.390358,100,887.229302
-32.120211,100,887.281738
-31.521339,100,887.329744
-28.411325,100,887.376216
-22.979045,100,887.422415
-45.21207,100,887.470051
-35.420074,100,887.516546
-26.903113,100,887.564481
-22.793814,100,888.133539
-22.529301,100,888.181558
-32.285234,100,888.227671
-29.161692,100,888.275554
-22.248019,100,888.321714
-29.605831,100,888.369159
-25.166558,100,888.415416
-22.474107,100,888.462752
-32.067696,100,888.509379
-22.100939,100,888.556797
-29.648095,100,888.603268
-36.207832,100,888.650146
-22.627711,100,888.69637
-22.849144,100,888.741893
-27.013856,100,888.790489
-46.999127,100,888.836485
-25.494629,100,888.883972
-45.986893,100,888.929237
-31.273426,100,888.976793
-31.920468,100,889.022816
-28.066045,100,889.59369
-34.139386,100,889.640983
-22.711803,100,889.689036
-28.709298,100,889.73525
-30.15571,100,889.782818
-27.845786,100,889.828914
-24.639579,100,889.87636
-33.11442,100,889.92311
-31.240298,100,889.971972
-32.420202,100,890.018286
-32.809968,100,890.065274
-24.761792,100,890.113764
-21.996685,100,890.159902
-25.19411,100,890.208427
-47.787978,100,890.25472
-27.388807,100,890.302945
-27.418497,100,890.34973
-25.2399,100,890.39768
-28.122034,100,890.444421
-21.143266,100,890.491553
-31.518011,100,891.059473
-22.02652,100,891.107916
-24.402004,100,891.154346
-28.166095,100,891.202406
-25.934378,100,891.248458
-32.886525,100,891.295836
-34.210082,100,891.342265
-31.472942,100,891.387797
-24.094854,100,891.435577
-22.938678,100,891.481293
-27.232602,100,891.528188
-33.523766,100,891.574449
-33.271434,100,891.622229
-31.413519,100,891.669154
-30.231215,100,891.716244
-23.392719,100,891.762448
-44.172869,100,891.809669
-22.666041,100,891.855919
-30.633654,100,891.903435
-24.24099,100,891.949649
-29.468422,100,891.995339
-24.667887,100,892.561604
-30.466246,100,892.608234
-25.44069,100,892.65747
-27.09581,100,892.706705
-30.186286,100,892.755579
-24.208281,100,892.803791
-22.536772,100,892.852242
-32.062789,100,892.899423
-34.665564,100,892.947337
-23.394979,100,892.992986
-29.265979,100,893.039918
-27.71241,100,893.085834
-31.103532,100,893.133268
-35.20782,100,893.17969
-31.324931,100,893.228127
-31.459474,100,893.274315
-25.953029,100,893.322802
-22.780675,100,893.369338
-26.828936,100,893.415473
-26.519277,100,893.463967
-24.042256,100,894.044528
-37.684474,100,894.090668
-23.829886,100,894.137511
-22.204573,100,894.183384
-25.330696,100,894.228494
-31.719276,100,894.27619
-21.6419,100,894.321091
-22.04573,100,894.368347
-30.747499,100,894.413939
-24.931927,100,894.461251
-21.538731,100,894.506299
-21.93695,100,894.553732
-35.694133,100,894.599408
-26.623696,100,894.646642
-22.854017,100,894.691965
-36.700078,100,894.73681
-34.143804,100,894.783032
-25.24882,100,894.827672
-22.864617,100,894.874397
-31.788156,100,894.919193
-49.772665,100,894.965757
-29.541397,100,895.520248
-26.938445,100,895.567357
-30.192362,100,895.613503
-31.916446,100,895.660904
-33.400141,100,895.706359
-24.354035,100,895.751541
-26.315924,100,895.797664
-25.083888,100,895.842355
-32.539286,100,895.889304
-24.844975,100,895.934441
-22.243979,100,895.981205
-27.318439,100,896.028495
-33.028731,100,896.078182
-21.962622,100,896.123179
-25.099171,100,896.169952
-31.664765,100,896.215544
-28.057943,100,896.260625
-29.088476,100,896.307869
-24.416113,100,896.352854
-31.331426,100,896.399763
-21.842324,100,896.969267
-37.434431,100,897.01722
-43.46212,100,897.06242
-21.292566,100,897.109476
-32.083114,100,897.154576
-31.053927,100,897.201812
-25.062232,100,897.247151
-22.72202,100,897.294677
-44.460411,100,897.339551
-21.169282,100,897.386529
-33.865927,100,897.431758
-38.298737,100,897.477005
-30.030586,100,897.52368
-45.179447,100,897.56827
-26.629115,100,897.614828
-31.559677,100,897.660653
-25.98873,100,897.707564
-26.784757,100,897.753913
-33.569027,100,897.802566
-27.742583,100,897.848356
-29.811768,100,897.895882
-45.246338,100,898.46055
-21.775555,100,898.50724
-29.082569,100,898.552971
-33.239457,100,898.598478
-21.352875,100,898.64518
-29.499276,100,898.690308
-39.477691,100,898.736634
-24.730978,100,898.781519
-30.658576,100,898.827972
-32.820466,100,898.872928
-25.444817,100,898.919676
-34.715605,100,898.964531
-32.432717,100,899.010942
-24.816602,100,899.056166
-32.380758,100,899.101275
-26.34258,100,899.147853
-23.191318,100,899.192563
-25.555377,100,899.240386
-23.308548,100,899.287384
-27.548905,100,899.335872
-28.305568,100,899.929731
-24.693579,100,899.977175
-22.402581,100,900.026887
-28.002599,100,900.073133
-25.314128,100,900.119724
-24.638715,100,900.169131
-26.623451,100,900.21586
-21.031044,100,900.265614
-32.671791,100,900.312532
-43.718227,100,900.361816
-24.502572,100,900.408849
-25.556215,100,900.457219
-32.675375,100,900.501749
-28.729687,100,900.549059
-27.564166,100,900.596017
-23.656471,100,900.643529
-21.353563,100,900.689757
-26.942113,100,900.734818
-21.328176,100,900.782265
-25.183669,100,900.829077
-31.431671,100,900.87819
-26.818353,100,901.436982
-31.320325,100,901.484574
-26.694488,100,901.530344
-24.590668,100,901.579195
-25.762106,100,901.624567
-23.663322,100,901.671324
-25.681795,100,901.716593
-22.419479,100,901.764446
-31.977307,100,901.811702
-33.373235,100,901.861612
-39.520251,100,901.90697
-23.489756,100,901.952551
-22.074202,100,902.000093
-31.843016,100,902.04571
-30.450653,100,902.093249
-20.530657,100,902.138147
-26.184105,100,902.185822
-33.209933,100,902.231097
-29.414831,100,902.279018
-27.538831,100,902.324851
-26.171736,100,902.90195
-20.600315,100,902.945339
-22.876958,100,902.989507
-33.429094,100,903.032193
-34.292127,100,903.075122
-26.215478,100,903.119318
-26.492135,100,903.161948
-24.550113,100,903.206175
-35.913034,100,903.249436
-37.142064,100,903.293574
-47.051523,100,903.336135
-27.397903,100,903.378298
-23.383241,100,903.423028
-21.005502,100,903.46561
-39.904225,100,903.509409
-27.826401,100,903.552073
-36.100818,100,903.595691
-23.526627,100,903.638508
-28.179047,100,903.680989
-21.728201,100,903.725541
-23.666624,100,903.769367
-33.109017,100,904.341186
-31.094729,100,904.384004
-30.277841,100,904.429659
-20.409607,100,904.472503
-37.888049,100,904.517856
-26.000298,100,904.560754
-22.39832,100,904.605964
-26.309274,100,904.648823
-27.315789,100,904.691832
-27.593726,100,904.737228
-42.937624,100,904.77955
-27.38769,100,904.824323
-35.688687,100,904.866824
-30.284504,100,904.91077
-45.417876,100,904.955032
-29.505302,100,904.999495
-30.970447,100,905.04373
-29.748237,100,905.086772
-26.272101,100,905.130876
-24.933524,100,905.17354
-25.904871,100,905.72262
-30.256348,100,905.767786
-23.468219,100,905.812215
-32.152953,100,905.856657
-27.807181,100,905.899929
-27.688072,100,905.944898
-25.280734,100,905.989728
-35.335211,100,906.035345
-27.911091,100,906.082198
-37.062777,100,906.127599
-33.458215,100,906.172982
-28.326915,100,906.215738
-27.598563,100,906.261206
-24.906378,100,906.303957
-29.26366,100,906.349265
-25.571461,100,906.393417
-27.188715,100,906.440321
-32.387868,100,906.484453
-27.535706,100,906.528869
-35.774458,100,906.573473
-22.591593,100,906.616035
-28.473998,100,907.165162
-28.132347,100,907.208504
-40.42747,100,907.253221
-24.505846,100,907.296579
-35.316256,100,907.342041
-33.46754,100,907.388544
-23.433141,100,907.433147
-36.190019,100,907.478089
-32.765697,100,907.520921
-24.388525,100,907.56517
-38.25857,100,907.60743
-27.595108,100,907.65001
-32.452107,100,907.694685
-34.549845,100,907.737209
-34.782181,100,907.780998
-31.507665,100,907.825254
-29.063902,100,907.869998
-25.56497,100,907.912934
-22.944482,100,907.955335
-51.856914,100,907.999838
-27.500991,100,908.551239
-23.481964,100,908.596304
-23.892252,100,908.639147
-25.425165,100,908.683319
-23.380555,100,908.72608
-28.751936,100,908.768481
-26.81134,100,908.812809
-26.119099,100,908.855257
-24.007304,100,908.900915
-24.056221,100,908.945668
-26.186362,100,908.991104
-30.855105,100,909.036104
-31.436155,100,909.081519
-21.747079,100,909.126114
-25.683718,100,909.170576
-29.353442,100,909.217198
-33.748966,100,909.261785
-26.263251,100,909.307314
-23.407691,100,909.350104
-32.899154,100,909.394803
-24.092094,100,909.439654
-34.086029,100,910.004713
-21.82659,100,910.048886
-23.673639,100,910.093696
-27.377163,100,910.137614
-36.019222,100,910.181916
-31.505834,100,910.226841
-26.29346,100,910.270415
-24.456681,100,910.315239
-25.434918,100,910.358518
-33.628936,100,910.402829
-35.473534,100,910.44712
-23.589997,100,910.490441
-32.534272,100,910.535778
-31.971014,100,910.579522
-32.318731,100,910.624055
-35.555979,100,910.667782
-35.681712,100,910.713231
-30.970521,100,910.756791
-33.412207,100,910.801857
-24.695551,100,910.845634
-33.103739,100,911.402912
-34.067678,100,911.448935
-39.724759,100,911.493126
-36.944178,100,911.538754
-34.017878,100,911.582516
-20.952843,100,911.627783
-36.586175,100,911.671104
-21.916896,100,911.715466
-29.596613,100,911.758594
-31.602032,100,911.801274
-21.475769,100,911.846059
-28.506808,100,911.890807
-24.989744,100,911.936074
-25.825852,100,911.979811
-25.368048,100,912.024452
-23.08402,100,912.068285
-34.944626,100,912.111841
-26.403264,100,912.157222
-37.070461,100,912.200827
-33.670306,100,912.245535
-25.341265,100,912.288594
-42.003243,100,912.848996
-37.980198,100,912.893372
-24.761913,100,912.938569
-28.915244,100,912.982242
-24.254486,100,913.027312
-31.171051,100,913.072961
-33.102869,100,913.116428
-31.004894,100,913.161816
-23.187618,100,913.20532
-27.640642,100,913.249524
-26.794966,100,913.292895
-27.4657,100,913.337798
-23.064541,100,913.380909
-32.916299,100,913.424079
-22.482106,100,913.468758
-23.404491,100,913.512681
-22.615872,100,913.558293
-31.212653,100,913.60209
-29.399891,100,913.647419
-23.003754,100,913.690713
-20.95087,100,914.245879
-34.614126,100,914.291407
-24.946747,100,914.335421
-24.180806,100,914.381007
-31.509139,100,914.426728
-34.823239,100,914.472648
-28.919569,100,914.517051
-23.099147,100,914.564297
-28.307021,100,914.609464
-28.037638,100,914.654835
-35.33076,100,914.70329
-22.641517,100,914.748393
-32.234025,100,914.796473
-21.099764,100,914.841723
-43.611044,100,914.887057
-27.093234,100,914.930857
-29.244826,100,914.975964
-32.228523,100,915.019991
-26.762557,100,915.064665
-31.037447,100,915.109403
-31.892007,100,915.153062
-34.68942,100,915.718693
-23.069544,100,915.768315
-25.177764,100,915.816608
-35.066983,100,915.861209
-25.687026,100,915.907052
-23.302083,100,915.951103
-35.683284,100,915.996996
-22.390346,100,916.040918
-31.199769,100,916.084555
-39.14584,100,916.133036
-29.125366,100,916.178427
-21.168559,100,916.225262
-30.343436,100,916.269301
-30.2115,100,916.315713
-23.179911,100,916.359247
-38.530641,100,916.405323
-31.863496,100,916.45161
-22.910567,100,916.497164
-21.967336,100,916.542194
-38.516076,100,916.587752
-30.042401,100,917.15166
-21.990992,100,917.195752
-24.404265,100,917.240938
-26.641068,100,917.284921
-35.376283,100,917.330748
-31.201236,100,917.374792
-26.558203,100,917.420274
-30.259976,100,917.46405
-25.997881,100,917.509185
-21.811743,100,917.553441
-27.588728,100,917.597942
-27.028306,100,917.643333
-31.797995,100,917.68741
-28.958767,100,917.732149
-28.029814,100,917.776215
-31.804926,100,917.821223
-23.986057,100,917.864793
-24.162938,100,917.90763
-27.216377,100,917.95295
-38.857189,100,917.997382
-29.063197,100,918.043195
-30.436118,100,918.607263
-29.232133,100,918.652272
-28.470435,100,918.696324
-21.997621,100,918.741139
-29.767483,100,918.784881
-34.198868,100,918.830515
-29.088447,100,918.874636
-31.513373,100,918.91836
-24.378952,100,918.963833
-30.140155,100,919.007803
-20.466899,100,919.053196
-25.531812,100,919.097273
-31.747017,100,919.14279
-39.802649,100,919.186965
